photo_id,sol,camera_id,camera_name,camera_full_name,img_src,earth_date,rover_id,rover_name,rover_landing_date,rover_launch_date,rover_status
1265913,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779667531_113ECM_N0592902ZCAM09328_1100LMJ01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265914,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779667297_144ECM_N0592902ZCAM09328_1100LMJ01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265915,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666992_113ECM_N0592902ZCAM09328_1100LMJ01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265916,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779667144_113ECM_N0592902ZCAM09328_1100LMJ01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265917,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666955_114ECM_N0592902ZCAM09328_1100LMJ01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265918,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779667030_113ECM_N0592902ZCAM09328_1100LMJ01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265919,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779667082_113ECM_N0592902ZCAM09328_1100LMJ01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265920,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779667108_144ECM_N0592902ZCAM09328_1100LMJ01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265921,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779667158_113ECM_N0592902ZCAM09328_1100LMJ01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265922,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779667212_144ECM_N0592902ZCAM09328_1100LMJ01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265923,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779667228_113ECM_N0592902ZCAM09328_1100LMJ01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265924,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779667250_113ECM_N0592902ZCAM09328_1100LMJ01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265925,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779667268_113ECM_N0592902ZCAM09328_1100LMJ01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265926,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779667284_113ECM_N0592902ZCAM09328_1100LMJ01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265927,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666916_113ECM_N0592902ZCAM09328_1100LMJ01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265928,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666928_113ECM_N0592902ZCAM09328_1100LMJ01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265929,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666940_113ECM_N0592902ZCAM09328_1100LMJ01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265930,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666968_113ECM_N0592902ZCAM09328_1100LMJ01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265931,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666980_113ECM_N0592902ZCAM09328_1100LMJ01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265932,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779667006_113ECM_N0592902ZCAM09328_1100LMJ01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265933,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779667018_113ECM_N0592902ZCAM09328_1100LMJ01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265934,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779667066_113ECM_N0592902ZCAM09328_1100LMJ01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265935,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779667132_144ECM_N0592902ZCAM09328_1100LMJ01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265936,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666823_113EBY_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265937,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666879_113EBY_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265938,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666656_113EBY_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265939,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666672_113EBY_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265940,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666694_113EBY_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265941,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666892_113EBY_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265942,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666706_113EBY_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265943,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666753_113EBY_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265944,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666786_113EBY_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265945,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666799_113EBY_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265946,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666810_113EBY_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265947,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666833_113EBY_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265948,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666846_113EBY_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265949,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666892_113ECM_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265950,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666694_113ECM_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265951,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666729_113EBY_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265952,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666846_113ECM_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265953,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666856_113EBY_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265954,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666869_113EBY_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265955,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779692784_081EBY_N0593422ZCAM07125_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265956,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666672_113ECM_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265957,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666656_113ECM_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265958,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666706_113ECM_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265959,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666716_113EBY_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265962,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666739_113EBY_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265963,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666763_113EBY_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265964,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666776_113EBY_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265965,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666799_113ECM_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265966,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666810_113ECM_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265967,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666833_113ECM_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265968,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666605_113EBY_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265969,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666753_113ECM_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265970,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666776_113ECM_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265971,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666786_113ECM_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265972,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666823_113ECM_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265973,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666856_113ECM_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265974,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666869_113ECM_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265975,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666879_113ECM_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265976,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL7_1270_0779692667_568EBY_N0593422ZCAM01066_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265979,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666729_113ECM_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265980,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779692784_081ECM_N0593422ZCAM07125_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265981,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL6_1270_0779692556_568ECM_N0593422ZCAM01066_034080J02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265982,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL7_1270_0779692667_568ECM_N0593422ZCAM01066_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265983,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL6_1270_0779692416_568ECM_N0593422ZCAM01066_034080J02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265984,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL6_1270_0779692532_598ECM_N0593422ZCAM01066_034080J02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265988,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666605_113ECM_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265989,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666716_113ECM_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265990,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666739_113ECM_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265991,1270,41,MCZ_LEFT,Mast Camera Zoom - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/zcam/ZL0_1270_0779666763_113ECM_N0592902ZCAM09328_1100LMJ02_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265581,1270,42,FRONT_HAZCAM_LEFT_A,Front Hazard Avoidance Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/fcam/FLF_1270_0779694584_019ECM_N0593422FHAZ02418_01_295J01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265582,1270,43,FRONT_HAZCAM_RIGHT_A,Front Hazard Avoidance Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/fcam/FRF_1270_0779694584_019ECM_N0593422FHAZ02418_01_295J01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265579,1270,44,REAR_HAZCAM_LEFT,Rear Hazard Avoidance Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/rcam/RLF_1270_0779694655_106ECM_N0593422RHAZ02420_01_295J01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265580,1270,45,REAR_HAZCAM_RIGHT,Rear Hazard Avoidance Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/rcam/RRF_1270_0779694655_106ECM_N0593422RHAZ02420_01_295J01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265588,1270,48,SUPERCAM_RMI,SuperCam Remote Micro Imager,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/scam/LRF_1270_0779678084_306EBY_N0592902SCAM01270_0100I6J01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265589,1270,48,SUPERCAM_RMI,SuperCam Remote Micro Imager,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/scam/LRF_1270_0779682514_520EBY_N0592902SCAM04270_0040I6J01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265633,1270,48,SUPERCAM_RMI,SuperCam Remote Micro Imager,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/scam/LRE_1270_0779683211_233ECM_N0592902SCAM04270_0070I6J01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265634,1270,48,SUPERCAM_RMI,SuperCam Remote Micro Imager,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/scam/LRF_1270_0779681750_520EBY_N0592902SCAM04270_0010I6J01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265635,1270,48,SUPERCAM_RMI,SuperCam Remote Micro Imager,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/scam/LRF_1270_0779682751_223EBY_N0592902SCAM04270_0050I6J01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265636,1270,48,SUPERCAM_RMI,SuperCam Remote Micro Imager,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/scam/LRF_1270_0779683211_233EBY_N0592902SCAM04270_0070I6J01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265637,1270,48,SUPERCAM_RMI,SuperCam Remote Micro Imager,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/scam/LRF_1270_0779683441_351EBY_N0592902SCAM04270_0080I6J01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265638,1270,48,SUPERCAM_RMI,SuperCam Remote Micro Imager,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/scam/LRF_1270_0779683738_517EBY_N0592902SCAM04270_0090I6J01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265639,1270,48,SUPERCAM_RMI,SuperCam Remote Micro Imager,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/scam/LRF_1270_0779684101_223EBY_N0592902SCAM04270_0100I6J01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265642,1270,48,SUPERCAM_RMI,SuperCam Remote Micro Imager,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/scam/LRF_1270_0779681989_223EBY_N0592902SCAM04270_0020I6J01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
1265643,1270,48,SUPERCAM_RMI,SuperCam Remote Micro Imager,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01270/ids/edr/browse/scam/LRF_1270_0779682981_300EBY_N0592902SCAM04270_0060I6J01_1200.jpg,2024-09-14,8,Perseverance,2021-02-18,2020-07-30,active
